terminal_var,theory_var,abs_err,fitted_a,fitted_a_plus_b,true_a,true_a_plus_b,mean_rate_err,var_rate_err,b,a,beta
0.5212376890508328,0.5,0.021237689050832786,0.9826468692436112,0.974052093027357,1.0,1.0,0.01735313075638878,0.025947906972643042,0.0,1.0,0.5
0.3506607422469741,0.3333333333333333,0.017327408913640763,0.9781159026016808,1.4599757538761786,1.0,1.5,0.021884097398319202,0.04002424612382138,0.5,1.0,0.5
0.26501252004133796,0.25,0.015012520041337962,0.973966499673145,1.9423396639992654,1.0,2.0,0.02603350032685503,0.05766033600073461,1.0,1.0,0.5
0.21343296457177563,0.2,0.013432964571775619,0.9700121320733304,2.422425660674194,1.0,2.5,0.02998786792666963,0.07757433932580593,1.5,1.0,0.5
0.1789336398954435,0.16666666666666666,0.012266973228776845,0.9662016027498638,2.9005640417352367,1.0,3.0,0.033798397250136225,0.09943595826476326,2.0,1.0,0.5
0.154217894884682,0.14285714285714285,0.01136075202753914,0.9625133599173319,3.3769077845456836,1.0,3.5,0.03748664008266811,0.12309221545431637,2.5,1.0,0.5
0.13563025676754278,0.125,0.010630256767542784,0.9589345069992192,3.8515489568010612,1.0,4.0,0.04106549300078077,0.14845104319893876,3.0,1.0,0.5
